fecha,categoria,instrumento,contrato,metrica,valor,origen,sin_sesion,hora_captura_utc
2026-06-16,barchart_front,LON5,SWQ26,intradia,447,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,LON5,SWQ26,low,439,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,LON5,SWQ26,open,442,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,LON5,SWQ26,open_int,55401,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,LON5,SWQ26,previous,442.4,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,LON5,SWQ26,volume,6731,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,NY11,SBN26,change,0.1,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,NY11,SBN26,high,13.86,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,NY11,SBN26,intradia,13.78,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,NY11,SBN26,low,13.56,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,NY11,SBN26,open,13.67,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,NY11,SBN26,open_int,147680,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,NY11,SBN26,previous,13.68,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,NY11,SBN26,volume,38826,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,Petroleo,CLN26,change,-3.79,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,Petroleo,CLN26,high,81.58,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,Petroleo,CLN26,intradia,76.96,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,Petroleo,CLN26,low,76.86,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,Petroleo,CLN26,open,81.1,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,Petroleo,CLN26,open_int,95243,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,Petroleo,CLN26,previous,80.75,captura_vivo_hora_desconocida,,
2026-06-16,barchart_front,Petroleo,CLN26,volume,101243,captura_vivo_hora_desconocida,,
2026-06-16,divisas,EUR a USD,,compra,1.159718,,,
2026-06-16,divisas,EUR a USD,,venta,1.159718,,,
2026-06-16,divisas,USD a COP,,compra,3487.821208,,,
2026-06-16,divisas,USD a COP,,venta,3487.821208,,,
2026-06-16,divisas,USD a PEN,,compra,3.375,,,
2026-06-16,divisas,USD a PEN,,venta,3.387,,,
2026-06-16,sunat_categoria,BLANCAS,,declaraciones,5,,,
2026-06-16,sunat_categoria,BLANCAS,,fob,320267.07,,,
2026-06-16,sunat_categoria,BLANCAS,,peso_kg,583000,,,
2026-06-16,sunat_categoria,CARBURANTE,,declaraciones,0,,,
2026-06-16,sunat_categoria,CARBURANTE,,fob,0,,,
2026-06-16,sunat_categoria,CARBURANTE,,peso_kg,0,,,
2026-06-16,sunat_categoria,ETILICO,,declaraciones,0,,,
2026-06-16,sunat_categoria,ETILICO,,fob,0,,,
2026-06-16,sunat_categoria,ETILICO,,peso_kg,0,,,
2026-06-16,sunat_categoria,RUBIAS,,declaraciones,1,,,
2026-06-16,sunat_categoria,RUBIAS,,fob,19691.14,,,
2026-06-16,sunat_categoria,RUBIAS,,peso_kg,50000,,,
2026-06-16,sunat_importador,20109714039,,declaraciones,3,,,
2026-06-16,sunat_importador,20109714039,,fob,179140.0,,,
2026-06-16,sunat_importador,20331061655,,declaraciones,2,,,
2026-06-16,sunat_importador,20331061655,,fob,141127.07,,,
2026-06-16,sunat_importador,20600131495,,declaraciones,1,,,
2026-06-16,sunat_importador,20600131495,,fob,19691.14,,,
2026-06-16,sunat_marca,PANTALEON,,fob,19691.14,,,
2026-06-16,sunat_marca,RISARALDA,,fob,179140.0,,,
2026-06-16,sunat_marca,SANTA ANA,,fob,141127.07,,,
2026-06-16,sunat_pais,Colombia,CO,fob,179140.0,,,
2026-06-16,sunat_pais,Guatemala,GT,fob,160818.21,,,
2026-06-16,sunat_total,,,total_declaraciones,6,,,
2026-06-16,sunat_total,,,total_fob_usd,339958.21,,,
2026-06-16,sunat_total,,,total_importadores,3,,,
2026-06-16,sunat_total,,,total_peso_kg,633000,,,
2026-06-17,barchart_curva,Ethanol,D2F27,intradia,657.333,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,Ethanol,D2N26,intradia,740.667,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,Ethanol,D2Q26,intradia,700,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,Ethanol,D2V26,intradia,685.667,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,Ethanol,D2X26,intradia,676,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,Ethanol,D2Z26,intradia,666.333,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,LON5,SWH27,intradia,436.9,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,LON5,SWK27,intradia,438.6,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,LON5,SWQ26,intradia,445.7,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,LON5,SWQ27,intradia,437.7,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,LON5,SWV26,intradia,438.2,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,LON5,SWZ26,intradia,434.3,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,NY11,SBH27,intradia,15.15,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,NY11,SBK27,intradia,14.94,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,NY11,SBN26,intradia,13.78,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,NY11,SBN27,intradia,14.96,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,NY11,SBV26,intradia,14.27,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,NY11,SBV27,intradia,15.27,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,Petroleo,CLN26,intradia,76.84,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,Petroleo,CLQ26,intradia,76.13,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,Petroleo,CLU26,intradia,75.39,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,Petroleo,CLV26,intradia,74.58,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,Petroleo,CLX26,intradia,73.82,captura_vivo_hora_desconocida,,
2026-06-17,barchart_curva,Petroleo,CLZ26,intradia,73.1,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Ethanol,D2N26,change,0,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Ethanol,D2N26,high,740.667,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Ethanol,D2N26,intradia,740.667,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Ethanol,D2N26,low,740.667,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Ethanol,D2N26,open,740.667,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Ethanol,D2N26,open_int,0,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Ethanol,D2N26,previous,740.667,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Ethanol,D2N26,volume,20,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,LON5,SWQ26,change,-4.2,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,LON5,SWQ26,high,450.4,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,LON5,SWQ26,intradia,445.7,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,LON5,SWQ26,low,444.2,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,LON5,SWQ26,open,449.9,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,LON5,SWQ26,open_int,53585,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,LON5,SWQ26,previous,449.9,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,LON5,SWQ26,volume,5943,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,NY11,SBN26,change,-0.040000000000001,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,NY11,SBN26,high,13.89,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,NY11,SBN26,intradia,13.78,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,NY11,SBN26,low,13.72,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,NY11,SBN26,open,13.8,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,NY11,SBN26,open_int,125261,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,NY11,SBN26,previous,13.82,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,NY11,SBN26,volume,19138,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Petroleo,CLN26,change,0.79000000000001,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Petroleo,CLN26,high,77.03,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Petroleo,CLN26,intradia,76.84,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Petroleo,CLN26,low,74.59,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Petroleo,CLN26,open,76.59,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Petroleo,CLN26,open_int,81413,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Petroleo,CLN26,previous,76.05,captura_vivo_hora_desconocida,,
2026-06-17,barchart_front,Petroleo,CLN26,volume,31567,captura_vivo_hora_desconocida,,
2026-06-17,divisas,EUR a USD,,compra,1.161018,,,
2026-06-17,divisas,EUR a USD,,venta,1.161018,,,
2026-06-17,divisas,USD a COP,,compra,3493.416453,,,
2026-06-17,divisas,USD a COP,,venta,3493.416453,,,
2026-06-17,divisas,USD a PEN,,compra,3.376,,,
2026-06-17,divisas,USD a PEN,,venta,3.382,,,
2026-06-17,sunat_categoria,BLANCAS,,declaraciones,2,,,
2026-06-17,sunat_categoria,BLANCAS,,fob,196615.02,,,
2026-06-17,sunat_categoria,BLANCAS,,peso_kg,423900,,,
2026-06-17,sunat_categoria,CARBURANTE,,declaraciones,1,,,
2026-06-17,sunat_categoria,CARBURANTE,,fob,2749.75,,,
2026-06-17,sunat_categoria,CARBURANTE,,peso_kg,161.5,,,
2026-06-17,sunat_categoria,ETILICO,,declaraciones,0,,,
2026-06-17,sunat_categoria,ETILICO,,fob,0,,,
2026-06-17,sunat_categoria,ETILICO,,peso_kg,0,,,
2026-06-17,sunat_categoria,RUBIAS,,declaraciones,0,,,
2026-06-17,sunat_categoria,RUBIAS,,fob,0,,,
2026-06-17,sunat_categoria,RUBIAS,,peso_kg,0,,,
2026-06-17,sunat_importador,20100093830,,declaraciones,1,,,
2026-06-17,sunat_importador,20100093830,,fob,71877.64,,,
2026-06-17,sunat_importador,20547603533,,declaraciones,1,,,
2026-06-17,sunat_importador,20547603533,,fob,2749.75,,,
2026-06-17,sunat_importador,20602194303,,declaraciones,1,,,
2026-06-17,sunat_importador,20602194303,,fob,26429.87,,,
2026-06-17,sunat_marca,CARMELITA,,fob,71877.64,,,
2026-06-17,sunat_marca,INCAUCA,,fob,26429.87,,,
2026-06-17,sunat_marca,S/M,,fob,2749.75,,,
2026-06-17,sunat_pais,Colombia,CO,fob,98307.51,,,
2026-06-17,sunat_pais,DK,DK,fob,2749.75,,,
2026-06-17,sunat_total,,,total_declaraciones,3,,,
2026-06-17,sunat_total,,,total_fob_usd,199364.77,,,
2026-06-17,sunat_total,,,total_importadores,3,,,
2026-06-17,sunat_total,,,total_peso_kg,424061.5,,,
2026-06-18,barchart_curva,Ethanol,D2N26,intradia,742,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,Ethanol,D2Q26,intradia,699.333,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,Ethanol,D2U26,intradia,685.667,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,Ethanol,D2V26,intradia,685,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,Ethanol,D2X26,intradia,675.333,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,Ethanol,D2Z26,intradia,666,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,LON5,SWH27,intradia,441.1,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,LON5,SWK27,intradia,442.8,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,LON5,SWQ26,intradia,451.3,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,LON5,SWQ27,intradia,441.2,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,LON5,SWV26,intradia,443.2,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,LON5,SWZ26,intradia,439.1,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,NY11,SBH27,intradia,15.23,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,NY11,SBK27,intradia,15.04,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,NY11,SBN26,intradia,13.8,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,NY11,SBN27,intradia,15.07,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,NY11,SBV26,intradia,14.33,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,NY11,SBV27,intradia,15.39,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,Petroleo,CLN26,intradia,75.11,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,Petroleo,CLQ26,intradia,74.46,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,Petroleo,CLU26,intradia,73.74,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,Petroleo,CLV26,intradia,72.96,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,Petroleo,CLX26,intradia,72.22,captura_vivo_hora_desconocida,,
2026-06-18,barchart_curva,Petroleo,CLZ26,intradia,71.55,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Ethanol,D2N26,change,1.333,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Ethanol,D2N26,high,742,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Ethanol,D2N26,intradia,742,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Ethanol,D2N26,low,742,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Ethanol,D2N26,open,0,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Ethanol,D2N26,open_int,789,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Ethanol,D2N26,previous,740.667,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Ethanol,D2N26,volume,20,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,LON5,SWQ26,change,-0.89999999999998,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,LON5,SWQ26,high,453.4,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,LON5,SWQ26,intradia,451.3,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,LON5,SWQ26,low,446.3,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,LON5,SWQ26,open,453.3,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,LON5,SWQ26,open_int,51469,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,LON5,SWQ26,previous,452.2,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,LON5,SWQ26,volume,2715,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,NY11,SBN26,change,-0.049999999999999,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,NY11,SBN26,high,13.97,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,NY11,SBN26,intradia,13.8,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,NY11,SBN26,low,13.75,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,NY11,SBN26,open,13.85,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,NY11,SBN26,open_int,125261,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,NY11,SBN26,previous,13.85,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,NY11,SBN26,volume,9919,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Petroleo,CLN26,change,-1.68,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Petroleo,CLN26,high,76.41,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Petroleo,CLN26,intradia,75.11,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Petroleo,CLN26,low,74.13,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Petroleo,CLN26,open,75.53,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Petroleo,CLN26,open_int,53473,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Petroleo,CLN26,previous,76.79,captura_vivo_hora_desconocida,,
2026-06-18,barchart_front,Petroleo,CLN26,volume,9453,captura_vivo_hora_desconocida,,
2026-06-18,divisas,EUR a USD,,compra,1.155273,,,
2026-06-18,divisas,EUR a USD,,venta,1.155273,,,
2026-06-18,divisas,USD a COP,,compra,3436.642625,,,
2026-06-18,divisas,USD a COP,,venta,3436.642625,,,
2026-06-18,divisas,USD a PEN,,compra,3.378,,,
2026-06-18,divisas,USD a PEN,,venta,3.384,,,
2026-06-18,sunat_categoria,BLANCAS,,declaraciones,3,,,
2026-06-18,sunat_categoria,BLANCAS,,fob,469786.6,,,
2026-06-18,sunat_categoria,BLANCAS,,peso_kg,1033500,,,
2026-06-18,sunat_categoria,CARBURANTE,,declaraciones,0,,,
2026-06-18,sunat_categoria,CARBURANTE,,fob,0,,,
2026-06-18,sunat_categoria,CARBURANTE,,peso_kg,0,,,
2026-06-18,sunat_categoria,ETILICO,,declaraciones,0,,,
2026-06-18,sunat_categoria,ETILICO,,fob,0,,,
2026-06-18,sunat_categoria,ETILICO,,peso_kg,0,,,
2026-06-18,sunat_categoria,RUBIAS,,declaraciones,0,,,
2026-06-18,sunat_categoria,RUBIAS,,fob,0,,,
2026-06-18,sunat_categoria,RUBIAS,,peso_kg,0,,,
2026-06-18,sunat_importador,20100093830,,declaraciones,1,,,
2026-06-18,sunat_importador,20100093830,,fob,49658.0,,,
2026-06-18,sunat_importador,20272858218,,declaraciones,1,,,
2026-06-18,sunat_importador,20272858218,,fob,60760.84,,,
2026-06-18,sunat_importador,20603624913,,declaraciones,1,,,
2026-06-18,sunat_importador,20603624913,,fob,116324.4,,,
2026-06-18,sunat_marca,CARMELITA,,fob,116324.4,,,
2026-06-18,sunat_marca,PICHICHI,,fob,49658.0,,,
2026-06-18,sunat_marca,PROVIDENCIA,,fob,60760.84,,,
2026-06-18,sunat_pais,Colombia,CO,fob,226743.24,,,
2026-06-18,sunat_total,,,total_declaraciones,3,,,
2026-06-18,sunat_total,,,total_fob_usd,469786.6,,,
2026-06-18,sunat_total,,,total_importadores,3,,,
2026-06-18,sunat_total,,,total_peso_kg,1033500,,,
2026-06-19,barchart_curva,Ethanol,D2M26,intradia,734,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,Ethanol,D2N26,intradia,729,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,Ethanol,D2N27,intradia,620,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,Ethanol,D2Q26,intradia,690,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,Ethanol,D2U26,intradia,681.667,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,LON5,SWH27,intradia,434.1,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,LON5,SWK27,intradia,436.6,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,LON5,SWQ26,intradia,440.6,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,LON5,SWQ27,intradia,435,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,LON5,SWV26,intradia,434.1,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,LON5,SWZ26,intradia,431.5,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,NY11,SBH27,intradia,15.06,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,NY11,SBK27,intradia,14.89,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,NY11,SBN26,intradia,13.59,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,NY11,SBN27,intradia,14.93,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,NY11,SBV26,intradia,14.13,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,NY11,SBV27,intradia,15.27,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,Petroleo,CLN26,intradia,76.55,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,Petroleo,CLQ26,intradia,75.68,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,Petroleo,CLU26,intradia,74.82,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,Petroleo,CLV26,intradia,73.88,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,Petroleo,CLX26,intradia,72.98,captura_vivo_hora_desconocida,,
2026-06-19,barchart_curva,Petroleo,CLZ26,intradia,72.23,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,Ethanol,D2M26,change,0,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,Ethanol,D2M26,high,734,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,Ethanol,D2M26,intradia,734,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,Ethanol,D2M26,low,734,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,Ethanol,D2M26,open,734,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,Ethanol,D2M26,open_int,659,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,Ethanol,D2M26,previous,734,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,Ethanol,D2M26,volume,20,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,LON5,SWQ26,change,-4.7,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,LON5,SWQ26,high,447.3,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,LON5,SWQ26,intradia,440.6,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,LON5,SWQ26,low,439.7,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,LON5,SWQ26,open,446.1,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,LON5,SWQ26,open_int,51894,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,LON5,SWQ26,previous,445.3,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,LON5,SWQ26,volume,3473,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,NY11,SBN26,change,0,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,NY11,SBN26,high,13.97,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,NY11,SBN26,intradia,13.59,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,NY11,SBN26,low,13.56,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,NY11,SBN26,open,13.85,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,NY11,SBN26,open_int,105626,captura_vivo_hora_desconocida,,
2026-06-19,barchart_front,NY11,SBN26,previous,13.59,captura_vivo_hora_desconocida,,
